,date,retweet,text,,
558,Aug 1,False,Meet another Gold Star family with some personal perspective on Donald Trump:https://amp.twimg.com/v/0f2cc94b-b658-4392-a131-81458898bfa5 …,,
559,Jul 31,False,"Your courage is inspiring, Mrs. Khan—and you’re right.http://hrc.io/2aouPe4 ",,
560,Jul 31,False,"Do all the good we can, in all the ways we can, in all the places we can, for all the people we can.https://amp.twimg.com/v/5065d674-5712-48ed-85c7-3f1e5b81efc4 …",,
561,Jul 31,False,Road trip. pic.twitter.com,,
562,Jul 31,False,"Thank you, @JoeBiden. pic.twitter.com",,
563,Jul 31,False,"Sarah McBride, the first trans person to speak at a party convention: ""Despite our progress, so much work remains.""http://snappytv.com/tc/2476624 ",,
564,Jul 31,False,"Their paths may vary, but their call is the same. Meet the women of the U.S. Senate:https://amp.twimg.com/v/e09ddab9-2cd6-48a7-9877-386129a98c4e …",,
565,Jul 30,False,The American people have always made this country great. pic.twitter.com,,
566,Jul 30,False,"Captain Khan and his family represent the best of America, and we salute them. pic.twitter.com",,
567,Jul 30,False,"Our Commander-in-Chief shouldn’t insult and deride our generals, retired or otherwise.

That really should go without saying.",,
568,Jul 30,False,"Donald Trump says he wants to ""make America great again.""

Well, he could start by actually making things in America.",,
569,Jul 30,False,“I don’t think President Obama & Vice President Biden get the credit they deserve for saving the American economy.”http://hrc.io/2ahTtvM ,,
570,Jul 30,False,"When any barrier falls in America, it clears the way for everyone. pic.twitter.com",,
571,Jul 30,False,"If you want to see the best of America, you need look no further than the example set by Army Captain Humayun Khan.https://amp.twimg.com/v/24eb04fa-2a55-43df-bfbe-a6aa3f9e1cd5 …",,
572,Jul 29,False,Hillary accepted the Democratic nomination for president on Thursday. (There were balloons.)  http://hrc.io/2aj11Cr  pic.twitter.com,,
573,Jul 29,False,"Donald Trump has painted a dark, divisive picture of America. We have 102 days to stop him from becoming president.https://amp.twimg.com/v/dbea82fe-6c91-4ea9-8938-38037ab8669f …",,
574,Jul 29,False,Big victory for democracy as the 4th Circuit just struck down a NC voter discrimination law. Let’s keep fighting to make voting easier. -H,,
575,Jul 29,False,"Capt. Khan embodied the best of our values when his actions saved his unit. Last night, his parents told his story:https://amp.twimg.com/v/08bc5121-0a80-40ea-8dbb-5e19aa3b06bd …",,
576,Jul 29,False,"""This has been such an exciting...week!

We heard the man from Hope, Bill Clinton & the man of hope, Barack Obama."" pic.twitter.com",,
577,Jul 28,False,The next president—and her husband. pic.twitter.com,,
578,Jul 28,False,"Let's go win this, together. pic.twitter.com",,
579,Jul 28,False,Thank you. pic.twitter.com,,
580,Jul 28,False,"In America, we’re always stronger together.http://www.snappytv.com/tc/2471309 ",,
581,Jul 28,False,"""Yes, the world is watching what we do.
Yes, America's destiny is ours to choose.
So let's be stronger together my fellow Americans!""",,
582,Jul 28,False,"""She never let me back down from any challenge...she was right. You have to stand up to bullies."" —Hillary on advice from her mom, Dorothy",,
583,Jul 28,False,Let’s put ourselves in the shoes of young black & Latino people who face the effects of systemic racism and feel their lives are disposable.,,
584,Jul 28,False,"""I refuse to believe we can't find common ground here. We have to heal the divides in our country.” —Hillaryhttp://www.snappytv.com/tc/2471257 ",,
585,Jul 28,False,"We need to start listening to each other.
Hearing each other.
Walking in each other’s shoes.",,
586,Jul 28,False,"""I'm not here to take away your guns. I just don't want you to be shot by someone who shouldn't have a gun in the first place.” —Hillary",,
587,Jul 28,False,"""If we’re serious about keeping our country safe, we also can’t afford to have a president who’s in the pocket of the gun lobby."" —Hillary",,
588,Jul 28,False,"""A man you can bait with a tweet is not a man we can trust with nuclear weapons."" —Hillary",,
589,Jul 28,False,"""Donald Trump can't even handle the rough-and-tumble of a presidential campaign...Imagine him in the Oval Office facing a real crisis.""",,
590,Jul 28,False,"""Donald Trump says, and this is a quote, 'I know more about ISIS than the generals do.'  

No, Donald, you don't.” —Hillary",,
591,Jul 28,False,"""Donald Trump says he wants to make America great again—well, he could start by actually making things in America again."" —Hillary",,
592,Jul 28,False,"""Please explain to me what part of America First leads him to make Trump ties in China, not Colorado. Trump suits in Mexico, not Michigan.""",,
593,Jul 28,False,"""Remember what the president said last night: Don’t boo, vote!” —Hillary:http://hillaryclinton.com/vote ",,
594,Jul 28,False,"""If fighting for affordable child care and paid family leave is playing the woman card, then deal me in!” —Hillary pic.twitter.com",,
595,Jul 28,False,"""Bernie Sanders and I will work together to make college tuition-free for the middle class and debt-free for all."" —Hillary",,
596,Jul 28,False,"“If you believe that your working mother, wife, sister, or daughter deserve equal pay, join us!” —Hillary",,
597,Jul 28,False,"""If you believe we should expand Social Security and protect a woman's right to make her own heath care decisions, join us!” —Hillary",,
598,Jul 28,False,"""When we have millions of hardworking immigrants contributing to our economy, it would be self-defeating and inhumane to kick them out.""",,
599,Jul 28,False,"""I believe that climate change is real and that we can save our planet while creating millions of good-paying clean energy jobs."" —Hillary",,
600,Jul 28,False,"""When any barrier falls in America, for anyone, it clears the way for everyone...when there are no ceilings, the sky’s the limit."" —Hillary",,
601,Jul 28,False,"""We’ve reached a milestone...the first time that a major party has nominated a woman for president."" —Hillary pic.twitter.com",,
602,Jul 28,False,"""I will be a president for Democrats, Republicans, and Independents. For the struggling, the striving and the successful…for all Americans.""",,
603,Jul 28,False,"""It’s true: I sweat the details of policy...because it’s not just a detail if it’s your kid, if it’s your family. It’s a big deal.""",,
604,Jul 28,False,"""Simply caring is not enough. To drive real progress, you have to change both hearts and laws."" —Hillary",,
605,Jul 28,False,"""No one gets through life alone. We have to look out for each other and lift each other up."" —Hillary",,
606,Jul 28,False,"""I accept your nomination for president of the United States!” —Hillaryhttp://www.snappytv.com/tc/2470927 ",,
607,Jul 28,False,"""It is with humility, determination, and boundless confidence in America’s promise that I accept your nomination for president!"" —Hillary",,
608,Jul 28,False,"""'Stronger Together’ is...not just a slogan for our campaign. It’s a guiding principle for the country we’ve always been."" —Hillary",,
609,Jul 28,False,"Don’t let anyone tell you that our country is weak—we’re not.

Don’t let anyone tell you we don’t have what it takes—we do.",,
610,Jul 28,False,"""We have the most dynamic and diverse people in the world. We have the most tolerant and generous young people we've ever had."" —Hillary",,
611,Jul 28,False,"FDR came up with the perfect rebuke to Donald Trump more than 80 years ago:

“The only thing we have to fear is fear itself.”",,
612,Jul 28,False,"""America is stronger because of President Obama's leadership, and I am better because of his friendship."" —Hillary pic.twitter.com",,
613,Jul 28,False,"“We heard the man from Hope, Bill Clinton.

And the man of hope, Barack Obama.” —Hillary pic.twitter.com",,
614,Jul 28,False,So proud. pic.twitter.com,,
615,Jul 28,False,"""I’m here as a proud American, a proud Democrat, a proud mother, and tonight, in particular, a very, very proud daughter.” —@ChelseaClinton",,
616,Jul 28,False,Getting ready. pic.twitter.com,,
617,Jul 28,False,"""That's right—I love Hillary too."" —@KatyPerryhttp://www.snappytv.com/tc/2470443 ",,
618,Jul 28,False,About to head out and accept your nomination for president. I’m so grateful to everyone who made this moment possible. -H,,
619,Jul 28,False,"""Some issues are not left vs. right or liberal vs. conservative, they are right vs. wrong."" —Rev. William Barberhttp://www.snappytv.com/tc/2469982 ",,
620,Jul 28,False,A night we'll never forget.https://amp.twimg.com/v/8627f0b2-dbf5-4e6b-9b63-c0109d18d70b …,,
621,Jul 28,False,"""No matter how daunting the odds; no matter how much people try to knock her down, she never, ever quits."" —@POTUS pic.twitter.com",,
622,Jul 28,False,Ready to pass the baton. pic.twitter.com,,
623,Jul 28,False,"""I ask you to do for Hillary Clinton what you did for me.

I ask you to carry her the same way you carried me.”http://www.snappytv.com/tc/2462933 ",,
624,Jul 27,False,"We love you back, @POTUS. pic.twitter.com",,
625,Jul 27,False,"""Thank you for this incredible journey.
Let’s keep it going.
God bless the United States of America!"" —@POTUShttp://www.snappytv.com/tc/2462837 ",,
626,Jul 27,False,"""I’m asking you to join me, to reject cynicism...to summon what’s best in us; to elect Hillary Clinton as the next president” —@POTUS",,
627,Jul 27,False,"""America, you have vindicated that hope these past eight years. And now I’m ready to pass the baton.” —@POTUS",,
628,Jul 27,False,"""We don’t fear the future; we shape it, we embrace it, as one people, stronger together than we are on our own.” —@POTUS",,
629,Jul 27,False,“Democracy isn’t a spectator sport. America isn’t about 'yes he will.' It’s about 'yes we can.’” —@POTUS,,
630,Jul 27,False,"""Hillary Clinton is that woman in the arena.

She’s been there for us, even if we haven’t always noticed."" —@POTUS",,
631,Jul 27,False,"""We all need to get out and vote for Democrats up and down the ticket, and then hold them accountable until they get the job done.” —@POTUS",,
632,Jul 27,False,"""Democracy works, America, but we gotta want it—not just during an election year, but all the days in between.” —@POTUS",,
633,Jul 27,False,“The American Dream is something no wall will ever contain.” —@POTUS,,
634,Jul 27,False,"""America has never been about what one person says he’ll do for us. It’s always been about what can be achieved by us, together.” —@POTUS",,
635,Jul 27,False,"""That’s who we are.
That’s our birthright.
The capacity to shape our own destiny.""
—@POTUS",,
636,Jul 27,False,"""Ronald Reagan called America 'a shining city on a hill.'

Donald Trump calls it 'a divided crime scene' that only he can fix.'"" —@POTUS",,
637,Jul 27,False,"""America is already great. America is already strong & I promise you, our strength, our greatness, does not depend on Donald Trump.” —@POTUS",,
638,Jul 27,False,"""Hillary Clinton is respected around the world, not just by leaders, but by the people they serve.” —@POTUS",,
639,Jul 27,False,"“Then there’s Donald Trump. He’s not really a plans guy, not really a facts guy either.” —@POTUS",,
640,Jul 27,False,"""Don't boo, vote!” —@POTUShttp://hillaryclinton.com/vote ",,
641,Jul 27,False,"“Tim Kaine is as good a man, as humble and committed a public servant, as anyone I know. He will be a great vice president.” —@POTUS",,
642,Jul 27,False,“There has never been a man or a woman more qualified than Hillary Clinton to serve as president of the United States of America.” —@POTUS,,
643,Jul 27,False,"""No matter how daunting the odds.
No matter how much people try to knock her down.
She never, ever quits.""
—@POTUS on Hillary",,
644,Jul 27,False,“She sat with me in the Situation Room and forcefully argued in favor of the mission that took out Osama bin Laden” —@POTUS on Hillary,,
645,Jul 27,False,“Nothing truly prepares you for the demands of the Oval Office…but Hillary’s been in the room,HillaryClinton,
646,Jul 27,False,"“She was doing everything I was, but just like Ginger Rogers, it was backwards in heels.” —@POTUS on the 2008 election",,
647,Jul 27,False,“This is not your typical election…this is a more fundamental choice about...whether we stay true to this great American experiment” —@POTUS,,
648,Jul 27,False,"Fired up, ready to go! pic.twitter.com",,
649,Jul 27,False,"""The richest thing about Donald Trump is his hypocrisy."" —@MikeBloomberghttp://www.snappytv.com/tc/2461879 ",,
650,Jul 27,False,"""Hillary Clinton understands that this is not reality television, this is reality!"" —@MikeBloomberg",,
651,Jul 27,False,"""The bottom line is Trump is a risky, reckless, and radical choice, and we can't afford to make that choice."" —@MikeBloomberg",,
652,Jul 27,False,"""Trump says he wants to run the nation like he’s run his business.

God help us!"" —@MikeBloomberg",,
653,Jul 27,False,"""I believe we need a president who is a problem solver, not a bomb thrower."" —@MikeBloomberg",,
654,Jul 27,False,"""I built a business, and I didn’t start it with a $1 million check from my father.” —@MikeBloomberg on Donald Trump",,
655,Jul 27,False,"""We must unite around the candidate who can defeat a dangerous demagogue."" —@MikeBloomberg on the stakes in this race",,
656,Jul 27,False,"""We do not scare easily. We never bow. We never bend. We never break when confronted with crisis.” —@JoeBiden",,
657,Jul 27,False,“A man who seeks to sow division in America for his own gain…we simply cannot let that happen as Americans—period.” —@JoeBiden on Trump,,
658,Jul 27,False,"""No major party nominee in the history of this nation has known less or been less prepared to deal with...national security"" —Biden on Trump",,
659,Jul 27,False,"Trump ""doesn’t have a clue about the middle class…
“He has no clue about what makes America great. 
Actually, he has no clue—period."" —Biden",,
660,Jul 27,False,"“He says he cares about the middle class?
Give me a break. 

That’s a bunch of malarkey."" —@JoeBiden on Donald Trump",,
661,Jul 27,False,"""His lack of empathy and compassion can be summed up in the phrase…he’s proud he made famous—'you’re fired.'"" —@JoeBiden on Donald Trump",,
662,Jul 27,False,"""We all understand what it will mean for our daughters and granddaughters when Hillary Clinton walks into the Oval Office."" —@JoeBiden",,
663,Jul 27,False,What the world needs now is love.http://www.snappytv.com/tc/2461200 ,,
664,Jul 27,False,"""Speaking is difficult for me. But come January, I want to say these two words: Madam President.” —@GabbyGiffordshttp://www.snappytv.com/tc/2461148 ",,
665,Jul 27,False,"""In the White House, she will stand up to the gun lobby. That’s why I'm voting for Hillary!” —@GabbyGiffords pic.twitter.com",,
666,Jul 27,False,"""I would give every single day that I have left for just one more day with my mom."" —Erica Smegielskihttp://www.snappytv.com/tc/2460992 ",,
667,Jul 27,False,"Thank you, Christine. We're all standing by your side.http://www.snappytv.com/tc/2460915 ",,
668,Jul 27,False,"""It’s time to put a bully, racist in his place and a tough woman in hers—the White House!"" —@MartinOMalleyhttp://www.snappytv.com/tc/2460730 ",,
669,Jul 27,False,"""This is not merely unacceptable or wrong, though it is both. What happened in Flint is immoral."" —Hillaryhttps://amp.twimg.com/v/c8e2fb3c-e7bf-4f9c-b25d-f92cd3682fca …",,
670,Jul 27,False,"""She is still the best darn change maker I have ever known.” —@BillClinton on Hillary pic.twitter.com",,
671,Jul 27,False,"""Hillary will make us stronger together. You know it because she’s spent a lifetime doing it."" —@BillClinton pic.twitter.com",,
672,Jul 27,False,"A young girl asked Hillary, ""Do you think when you're president, you'll be paid as much as a man?""https://amp.twimg.com/v/3ca16bbe-9279-495c-ac88-be99cb2b94aa …",,
673,Jul 27,False,History made.https://amp.twimg.com/v/14516cdb-1f02-4dea-96c1-7615d9348c96 …,,
674,Jul 26,False,We just put the biggest crack in that glass ceiling yet.” —Hillaryhttp://www.snappytv.com/tc/2454374 ,,
675,Jul 26,False,"“Hillary Clinton will be our first woman president.

And she will be a great president."" —Meryl Streephttp://www.snappytv.com/tc/2454311 ",,
676,Jul 26,False,"""She is still the best darn changemaker I have ever known.” —@BillClinton on Hillary",,
677,Jul 26,False,“She backed President Obama’s decision to go after Osama bin Laden.” —@BillClinton on Hillary pic.twitter.com,,
678,Jul 26,False,“She’s a changemaker. That’s what she does.” —@BillClinton on Hillary helping 8 million kids get health coverage pic.twitter.com,,
679,Jul 26,False,“I married my best friend. I was still in awe of…how smart and strong and loving and caring she was.” —@BillClinton on Hillary,,
680,Jul 26,False,“She never made fun of people with disabilities. She tried to empower them based on their abilities.” —@BillClinton on Hillary,,
681,Jul 26,False,"""She is the best qualified person for this moment in history."" —@BillClinton on Hillaryhttps://amp.twimg.com/v/3d72e80d-befe-487e-8502-ba1a8479e5b6 …",,
682,Jul 26,False,"""I trusted her when my life was on the line, and she came through.” —9/11 survivor, Lauren Manninghttp://www.snappytv.com/tc/2453519 ",,
683,Jul 26,False,"""Donald Trump and Mike Pence: We are not going back to the dark days when women died in back alleys."" —@BarbaraBoxerhttp://www.snappytv.com/tc/2453422 ",,
684,Jul 26,False,"""Let’s declare: Love trumps hate!” —@AmericaFerrera and @LenaDunhamhttp://www.snappytv.com/tc/2453332 ",,
685,Jul 26,False,No mother should have to feel this loss.http://www.snappytv.com/tc/2453182 ,,
686,Jul 26,False,"“I would not have signed up for this. None of us would have. I am here today for my son, Trayvon Martin, who is in heaven” —Sybrina Fulton",,
687,Jul 26,False,"Thank you, President Carter.http://www.snappytv.com/tc/2452710 ",,
688,Jul 26,False,This moment is for every little girl who dreams big. #WeMadeHistoryhttps://amp.twimg.com/v/7e917dda-0c1e-4c15-a41b-1ee3a318db9c …,,
689,Jul 26,False,Stronger together.http://www.snappytv.com/tc/2452425 ,,
690,Jul 26,False,History. pic.twitter.com,,
691,Jul 26,False,Getting ready to make some history. #RollCallVote pic.twitter.com,,
692,Jul 26,False,RT if last night made you proud to be a Democrat. #DemsinPHLhttps://amp.twimg.com/v/be9d94d1-ea31-4d88-983e-7a4a5ac8d8cf …,,
693,Jul 26,False,"""It is ridiculous that there has never been a female president before.""https://amp.twimg.com/v/995761c9-1198-495e-b7bf-c16931404ecf …",,
694,Jul 25,False,"“Because of Hillary Clinton, my daughters...can take it for granted that a woman can be president.” —@FLOTUS pic.twitter.com",,
695,Jul 25,False,"""Hillary Clinton will make an outstanding president and I am proud to stand with her tonight.” —@BernieSanders #DemsInPhilly",,
696,Jul 25,False,"""I served with her in the United States Senate and know her as a fierce advocate for the rights of children.” —@BernieSanders #DemsInPhilly",,
697,Jul 25,False,"""While...Trump is busy insulting one group after another, Hillary...understands that our diversity is one of our greatest strengths"" —Bernie",,
698,Jul 25,False,"""Donald Trump? Well, like most Republicans, he chooses to reject science. He believes that climate change is a 'hoax.'” —@BernieSanders",,
699,Jul 25,False,“Hillary Clinton will nominate justices to the Supreme Court who are prepared to overturn Citizens United.” —@BernieSanders #DemsInPhilly,,
700,Jul 25,False,"""Hillary...understands that if someone in this country works 40 hours a week, that person should not be living in poverty."" —@BernieSanders",,
701,Jul 25,False,"""Hillary Clinton must become the next president of the United States.” —@BernieSanders #DemsInPhilly",,
702,Jul 25,False,"""Trump’s entire campaign is just one more, late-night Trump infomercial.” —@ElizabethForMA #DemsInPhillyhttp://www.snappytv.com/tc/2445854 ",,
703,Jul 25,False,"Couldn’t agree more, @POTUS.https://twitter.com/POTUS/status/757763701101490176 …",,
704,Jul 25,False,"""He even picked a vice president famous for trying to make it legal to openly discriminate against gays and lesbians."" —Warren on Trump",,
705,Jul 25,False,"""Last week...Trump spoke for more than an hour...But other than talking about building a stupid wall…did you hear any actual ideas?"" –Warren",,
706,Jul 25,False,"""What kind of a man roots for an economic crash that cost millions of people their jobs? Their homes? Their life savings?"" —Warren on Trump",,
707,Jul 25,False,"""Hillary Clinton has never quit on anything in her life."" —@FLOTUS #DemsInPhillyhttp://www.snappytv.com/tc/2445684 ",,
708,Jul 25,False,"""We need to pour every last ounce of our passion and our strength and our love for this country into electing Hillary Clinton."" —@FLOTUS",,
709,Jul 25,False,"""Don’t let anyone ever tell you that this country isn’t great...This, right now, is the greatest country on earth."" —@FLOTUS #DemsInPhilly",,
710,Jul 25,False,"“Because of Hillary Clinton, my daughters…now take for granted that a woman can be president of the United States.” —@FLOTUS #DemsInPhilly",,
711,Jul 25,False,"""Hillary understands that the presidency is about one thing and one thing only—it’s about leaving something better for our kids."" —@FLOTUS",,
712,Jul 25,False,"""In this election, I’m with her!"" —@FLOTUS on Hillary #DemsInPhilly",,
713,Jul 25,False,"""We don’t turn against each other—no, we listen to each other. We lean on each other because we are always stronger together."" —@FLOTUS",,
714,Jul 25,False,"""Hillary Clinton has never quit on anything in her life."" —@FLOTUS #DemsInPhilly",,
715,Jul 25,False,"""When she didn’t win the nomination 8 years ago, she didn’t get...disillusioned...she proudly stepped up to serve our country."" —@FLOTUS",,
716,Jul 25,False,"""There is only one person...truly qualified to be president of the United States, and that is our friend Hillary Clinton."" —@FLOTUS",,
717,Jul 25,False,"""Let us declare again that we are a nation of interdependence and that in America, love always trumps hate."" —@CoryBooker #DemsInPhilly",,
718,Jul 25,False,"""We are the United States of America.
We will not falter or fail.
We will not retreat or surrender."" —@CoryBooker #DemsInPhilly",,
719,Jul 25,False,"“America, we will rise.” —@CoryBooker #DemsInPhilly",,
720,Jul 25,False,"""Trump says he would run our country like he has run his businesses. Well, I’m from Jersey...we see how he leads in Atlantic City.” —Booker",,
721,Jul 25,False,“Patriotism is love of country. But you can’t love your country without loving your countrymen and your countrywomen.” —@CoryBooker,,
722,Jul 25,False,“So guess what Donald? It turns out America is pretty great already.” —@EvaLongoria #DemsInPhilly,,
723,Jul 25,False,"Thank you, @ddlovato, for describing your experience dealing with mental illness with such courage. #DemsInPhillyhttp://www.snappytv.com/tc/2444421 ",,
724,Jul 25,False,We need comprehensive immigration reform to keep families like Karla's together. #DemsInPhillyhttps://amp.twimg.com/v/bc753e6a-029a-48d5-ab37-abe8c362f9a8 …,,
725,Jul 25,False,"Tonight, @TheDemocrats voted for the most progressive party platform ever. Here are some highlights: http://hrc.io/2a5uxrn  #DemsInPhilly",,
726,Jul 25,False,Let’s make sure our future is in the right hands. #DemsInPhilly #LoveTrumpsHate pic.twitter.com,,
727,Jul 25,False,"It's not just history that's watching us—it's the future, too. #DemsInPhilly pic.twitter.com",,
728,Jul 25,False,"""He is a progressive who likes to get things done. That’s just my kind of guy."" –Hillary on @TimKaine pic.twitter.com",,
729,Jul 25,False,"""One thing’s for certain: You won’t ever hear me praising dictators and strongmen who have no love for America.” —Hillary on Donald Trump",,
730,Jul 24,False,.@TimKaine is everything Donald Trump and Mike Pence are not: progressive and qualified to lead on day one. pic.twitter.com,,
731,Jul 24,False,"For more than a decade, @TimKaine's been leading the fight against the NRA—right in their own backyard.https://amp.twimg.com/v/fc972ca1-63c1-47ed-9e12-8fe8c0afcae6 …",,
732,Jul 24,False,"""Do all the good you can—measure your life by the positive effect you can have on other people’s lives."" —@TimKaine pic.twitter.com",,
733,Jul 24,False,"Trump's convention message: fear and hate.

RT if you agree we're better than this.https://amp.twimg.com/v/02a0ef7d-c31d-487e-8c11-c51391d64239 …",,
734,Jul 24,False,"""Donald will betray his supporters on every issue."" —@TedCruz on the @GOP nomineehttps://amp.twimg.com/v/0c2f7cb9-2b80-4ce3-927f-fb7ab43c5df7 …",,
735,Jul 24,False,"""It's hard to find a project he touched that did not produce allegations of broken promises...or outright fraud.""https://amp.twimg.com/v/7eb795cd-b03a-48e0-a017-a4af6a96d235 …",,
736,Jul 24,False,"Trump, translated:

✓Build the wall
✓Add $34 trillion to the national debt
✓Revoke 20 million Americans' insurancehttp://hrc.io/29XkKC0 ",,
737,Jul 23,False,"Our goal: 3 million people to register and commit to vote by Nov. 8

Help us get there. → http://hrc.io/29WtdFA https://amp.twimg.com/v/b188f2e4-1453-4657-ab39-af9c85b95499 …",,
738,Jul 23,False,Outraged by today's attack in Kabul that killed dozens who were peacefully demonstrating. We stand with the Afghan people against terror. -H,,
739,Jul 23,False,"""I don't defend what he says."" —@MarcoRubio on @realDonaldTrump #RNCinCLE https://amp.twimg.com/v/0c2f7cb9-2b80-4ce3-927f-fb7ab43c5df7 …",,
740,Jul 23,False,"""Tough times don't last, but tough people do.""  —@TimKaine in his first speech as Hillary's running matehttps://amp.twimg.com/v/f46740a9-ce60-4057-9251-82010b44354e …",,
741,Jul 23,False,Help welcome @TimKaine to the team. Get your sticker today to show your support: http://hrc.io/2aoeLLy  #ClintonKaine,,
742,Jul 23,False,"""America was built on courage, on imagination, and an unbeatable determination to do the job at hand.” —@TimKaine quoting Harry Truman",,
743,Jul 23,False,"""You’re right, he doesn’t trash talk everybody. He likes Vladimir Putin.” —@TimKaine on Donald Trump",,
744,Jul 23,False,"“I know the NRA...They’ve campaigned against me in every statewide race I’ve ever run, but I’ve never lost an election.” —@timkaine",,
745,Jul 23,False,"""Hillary and I will not rest...until we get universal background checks and close loopholes.” —@TimKaine on preventing gun violence",,
746,Jul 23,False,"“In the first 100 days, we’ll put forward a comprehensive immigration reform package that includes a path to citizenship.” —@TimKaine",,
747,Jul 23,False,"""I’m a Catholic, and Hillary is a Methodist, but I tell you, her creed is the same as mine: 
Do all the good you can.” —@timkaine",,
748,Jul 23,False,"“My mom once told me…‘if you want to do right, be an optimist.’” —@timkaine",,
749,Jul 23,False,"""Hillary Clinton is the exact opposite of Donald Trump.

She doesn’t insult people. She listens to them."" —@timkaine",,
750,Jul 23,False,"Trump's dangerously wrong when he says “I alone can fix it.”

Americans haver never put our faith in one man—we put our faith in each other.",,
751,Jul 23,False,"Pence slashed education funding in Indiana & gave tax cuts to the wealthiest.

Kaine cut his own salary & invested in education in Virginia.",,
752,Jul 23,False,"This is what dauntless leadership looks like. Thank you, @GovernorVA—proud to call you a friend. -Hhttps://twitter.com/NBC29/status/756641190511083523 …",,
753,Jul 22,False,"Welcome to the team, @TimKaine. pic.twitter.com",,
754,Jul 22,False,Meet @TimKaine—Hillary's running mate and the next vice president of the United States.http://hrc.io/2amZB9a ,,
755,Jul 22,False,.@TimKaine's guiding principle: the belief that you can make a difference through public service. pic.twitter.com,,
756,Jul 22,False,.@TimKaine is a relentless optimist who believes no problem is unsolvable if you put in the work to solve it.https://amp.twimg.com/v/8d81fde3-4e74-4956-b937-0f01e3a9a155 …,,
757,Jul 22,False,"I'm thrilled to announce my running mate, @TimKaine, a man who's devoted his life to fighting for others. -H pic.twitter.com",,
758,Jul 22,False,Donald Trump told lie after lie last night because it's all he has to offer the American people.http://hrc.io/29ZvLEq ,,
759,Jul 22,False,"""The best way I can sum up what I hope this election will lead to...is: Love trumps hate."" —Hillary",,
760,Jul 22,False,"""The last thing we need is somebody running for president who talks trash about America."" —Hillary in Tampa",,
761,Jul 22,False,"""We need more love and kindness in this country...The last thing we need are leaders who try to divide us even more than we are."" —Hillary",,
762,Jul 22,False,"""As I recall, we had a revolution to make sure we didn't have someone who said, 'I can fix it alone.'"" —Hillaryhttps://twitter.com/HillaryClinton/status/756609196704038913 …",,
763,Jul 22,False,"""I've never heard an American leader...claiming that he's all we need. That's not a democracy, my friends."" —Hillary",,
764,Jul 22,False,Donald Trump’s speech last night took it to a whole new level. He offered a lot of anger and fear and resentment—but no solutions.,,
765,Jul 22,False,"“I never thought I’d say these words, but Ted Cruz was right...in this election, do the right thing and vote your conscience.” —Hillary",,
766,Jul 22,False,"""Hard to believe they spent so much time talking about me and no time talking about jobs or education or health care."" —Hillary on the RNC",,
767,Jul 22,False,Monitoring the horrific situation in Munich. We stand with our friends in Germany as they work to bring those responsible to justice. -H,,
768,Jul 22,False,"This is Trump's party. This could be Trump's America.

Don't let it.https://amp.twimg.com/v/4737f95e-8d07-4ce3-9c06-289dfed12f4a …",,
769,Jul 21,False,"As of tonight, only one thing is standing between Donald Trump and the presidency: all of us. Get your free sticker:http://hrc.io/2akTAdp ",,
770,Jul 21,False,"This is real—Donald Trump just accepted the @GOP nomination.

RT if you agree: We can't let him become president. pic.twitter.com",,
771,Jul 21,False,"""I’m with you*"" —@realDonaldTrump

*Not included: women, African Americans, LGBT people, Muslims, Latinos, immigrants...",,
772,Jul 21,False,History is watching.https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7 …,,
773,Jul 21,False,We are better than this.,,
774,Jul 21,False,"Your party's official platform supports “conversion therapy,”  @realDonaldTrump.https://twitter.com/ZekeJMiller/status/756321995436863489 …",,
775,Jul 21,False,"Here's how the Republican ticket would ""protect"" LGBT Americans. #RNCinCLE pic.twitter.com",,
776,Jul 21,False,Trump is right about one thing. #RNCinCLE pic.twitter.com,,
777,Jul 21,False,"You are not our voice, @realDonaldTrump.",,
778,Jul 21,False,.@TheEconomist ranked a Donald Trump presidency as the third greatest threat to the global economy. #RNCinCLE pic.twitter.com,,
779,Jul 21,False,Let's review the record. pic.twitter.com,,
780,Jul 21,False,"If Trump wants to talk about debt, let’s start with the $34 trillion (that's a ""t"") his tax plan would run up. pic.twitter.com",,
781,Jul 21,False,.@MarshaBlackburn has the best words when you're not running for president. #RNCinCLE pic.twitter.com,,
782,Jul 21,False,"""It's pretty obvious he doesn't know a lot about the issues."" —@SenateMajLdr on Trump

We couldn't agree more, Mitchhttps://amp.twimg.com/v/0c2f7cb9-2b80-4ce3-927f-fb7ab43c5df7 …",,
783,Jul 21,False,Donald Trump is...occasionally right. #RNCinCLEhttps://amp.twimg.com/v/796fa5e9-29de-4ed0-896f-d00809018bbd …,,
784,Jul 20,False,Vote your conscience.http://hillaryclinton.com/vote ,,
785,Jul 20,False,Mike Pence tried to legalize LGBT discrimination in Indiana—and cost the state millions in the process. http://hrc.io/2ai9TYs  #RNCinCLE,,
786,Jul 20,False,"You don't say, Mike. #RNCinCLE pic.twitter.com",,
787,Jul 20,False,"If you thought Donald Trump was going to pick a running mate who would appeal to moderates, think again. pic.twitter.com",,
788,Jul 20,False,Donald Trump chose one of the most anti-LGBT politicians in the country to be his Vice President. #RNCinCLE pic.twitter.com,,
789,Jul 20,False,We made this when we thought Newt might be Trump’s VP pick. He wasn’t. Here you go anyway! #RNCinCLE pic.twitter.com,,
