,date,retweet,text,,
1070,26 Sep 2015,False,For all of the pics from Sorbet Mag go to  http://KimKardashianWest.com  or my app!  http://bit.ly/1KFLyRC  pic.twitter.com,,
1071,26 Sep 2015,False,Glam on point for @sorbetmag! Make Up by @robscheppy Hair By Sebastian  @ezrapetronio Styled in @givenchyofficial pic.twitter.com,,
1072,26 Sep 2015,False,LOVE #TheBFFIssue @RiccardoTisci17 pic.twitter.com,,
1073,26 Sep 2015,False,WHITE OUT  http://bit.ly/1YHvdX6  pic.twitter.com,,
1074,26 Sep 2015,False,MISSING 1 pic.twitter.com,,
1075,26 Sep 2015,False,AMAZING pic.twitter.com,,
1076,26 Sep 2015,False,COLDEST WINTER pic.twitter.com,,
1077,26 Sep 2015,False,808'S & 'S X HOLLYWOOD BOWL pic.twitter.com,,
1078,25 Sep 2015,False,SOFT & SULTRY   http://bit.ly/1Ktk5Wf  pic.twitter.com,,
1079,24 Sep 2015,False,I'm going to pick a few subscribers a week to video chat with on my app so join and hopefully see you soon!,,
1080,24 Sep 2015,False,BTS with the best glam team & bff's a girl could ask for!!! @makeupbymario @jenatkinhair #SoSeriousOnSet pic.twitter.com,,
1081,24 Sep 2015,False,We shot this in Paris almost a year ago  Juergen Teller.  https://www.kimkardashianwest.com/behind-the-scenes/252-juergen-pt-2/ … pic.twitter.com,,
1082,24 Sep 2015,False,I realized I never posted this shoot Kanye & I did wJuergen Teller for System Magazine. BTS on  http://KimKardashianWest.com  pic.twitter.com,,
1083,24 Sep 2015,False,Love this interview Kanye did with Vanity Fair- KANYE X YEEZY SEASON2 http://www.vanityfair.com/style/2015/09/kanye-west-yeezy-season-2-interview …,,
1084,24 Sep 2015,False,Going live with @KylieJenner in 5 mins,,
1085,24 Sep 2015,False,Sorry that was a quick one because hard to focus in glam and live stream but will get on later! ,,
1086,24 Sep 2015,False,Gonna live stream with all of this contour on!!!,,
1087,24 Sep 2015,False,The pope is dope,,
1088,23 Sep 2015,False,Shot this for  http://KimKardashianWest.com  when I was 3 months pregnant  @stevengomillion pic.twitter.com,,
1089,23 Sep 2015,False,CHOKER NECKLACES  http://bit.ly/1OuPJ9Q  pic.twitter.com,,
1090,23 Sep 2015,False,Loved this shoot I did with @StevenGomillion for my app & website!  pic.twitter.com,,
1091,23 Sep 2015,False,DADDY’S OFFICE  http://bit.ly/1Ktk5Wf  pic.twitter.com,,
1092,22 Sep 2015,False,San Diego Sunsets with the fam pic.twitter.com,,
1093,22 Sep 2015,False,ROAD TRIPPIN' pic.twitter.com,,
1094,22 Sep 2015,False,Yeezy E pic.twitter.com,,
1095,22 Sep 2015,False,Driving in the carpool lane with @khloekardashian & the kids & hate that the paparazzi break the law & drive solo in the carpool lane!,,
1096,22 Sep 2015,False,Me too  https://twitter.com/myleezakardash/status/646410041898106880 …,,
1097,22 Sep 2015,False,I'm going to shoot some make up tutorials this weekend for my app! What do you guys want to see?,,
1098,21 Sep 2015,False,"Had so much fun at #AppleSoho talking about our apps. If you missed, the podcast is now live!  http://apple.co/1QV5JjP  pic.twitter.com",,
1099,21 Sep 2015,False,Glam BTS with Michael Silva on  http://KimKardashianWest.com  pic.twitter.com,,
1100,21 Sep 2015,False,GIVENCHY BTS  http://bit.ly/1KWOTC6  pic.twitter.com,,
1101,21 Sep 2015,False,Givenchy fitting BTS on my app/website   http://bit.ly/1KWOTC6  pic.twitter.com,,
1102,21 Sep 2015,False,workout time,,
1103,20 Sep 2015,False,The new season of KUWTK starts now! I luv that we can share our family history w u & take u along with us to Armenian pic.twitter.com,,
1104,20 Sep 2015,False,I literally just walked out of a movie so I can live tweet with you! I tried posting a video & my phone was so loud I was embarrassed lol,,
1105,20 Sep 2015,False,"Tonight on E! 8/7c see me tell Khloe that I'm pregnant! I can't wait for u too see my moms reaction, makes me cry  pic.twitter.com",,
1106,20 Sep 2015,False,"I can’t wait for you guys to watch the new season of #KUWTK! 8pm tonight, only on E!",,
1107,20 Sep 2015,False,LEATHER X ROCKER TEE  http://bit.ly/1Kp30e5  pic.twitter.com,,
1108,20 Sep 2015,False,Are you guys ready for a brand new season of #KUTWK ? Season premiere tonight on E!,,
1109,20 Sep 2015,False,TONIGHT'S THE NIGHT! Keeping Up With The Kardashians is BAAACK!!! & the new DASH DOLLS! Tune into E! Starting at 8pm pic.twitter.com,,
1110,19 Sep 2015,False,Yes!!!!! We show the performance & Kanye jumping in the lake! It's soooo good! Even North is on too! https://twitter.com/myleezakardash/status/645442733486637056 …,,
1111,19 Sep 2015,False,So excited for Keeping Up With The Kardashians to start tomorrow! We've always dreamed of going to Armenia. Can't wait for you to see!,,
1112,19 Sep 2015,False,Why thank you!!!  https://twitter.com/ellemagazine/status/645345369702985728 …,,
1113,19 Sep 2015,False,#BTS GIVENCHY  http://bit.ly/1KXKYoG  pic.twitter.com,,
1114,19 Sep 2015,False,Paris is always a good idea... @karllagerfeld @carineroitfeld @riccardotisci17 @ciara pic.twitter.com,,
1115,19 Sep 2015,False,FAVE EMMY MOMENTS  http://bit.ly/1MiJUZP  pic.twitter.com,,
1116,19 Sep 2015,False,In honor of @carineroitfeld's birthday today I'm going to post a few throwbacks of her birthday party last year! pic.twitter.com,,
1117,18 Sep 2015,False,HEELS X RIPPED JEANS  http://bit.ly/1ioa2rT  pic.twitter.com,,
1118,18 Sep 2015,False,Me and my boys  pic.twitter.com,,
1119,18 Sep 2015,False,Love this sleek black look pic.twitter.com,,
1120,18 Sep 2015,False,Squad pic.twitter.com,,
1121,18 Sep 2015,False,BROWS ON FLEEK  http://bit.ly/1LjrXvx  pic.twitter.com,,
1122,18 Sep 2015,False,"Wearing Yeezy Season2 leggings, bodysuit, coat and heels! North matching mommy in custom baby Yeezy pic.twitter.com",,
1123,17 Sep 2015,False,Check out  http://KimKardashianWest.com   2see a full write up on the creative direction & bts from Kanye's Yeezy Season 2 pic.twitter.com,,
1124,17 Sep 2015,False,Baby North!  http://AppStore.com/KimKardashian  pic.twitter.com,,
1125,17 Sep 2015,False,DARK #YEEZY pic.twitter.com,,
1126,17 Sep 2015,False,LIGHT #YEEZY pic.twitter.com,,
1127,17 Sep 2015,False,Nothing like being back home!,,
1128,16 Sep 2015,False,Squad #yeezy pic.twitter.com,,
1129,16 Sep 2015,False, our own personal backstage photog! pic.twitter.com,,
1130,16 Sep 2015,False,YEEZY SEASON2 #NUDES pic.twitter.com,,
1131,16 Sep 2015,False,YEEZY SEASON 2!!!! Congrats to my baby for a crazy sick show!!!! #yeezy #adidas pic.twitter.com,,
1132,16 Sep 2015,False,going to live stream heading to the yeezy show!!!!!,,
1133,15 Sep 2015,False,Feeling terrible you guys are having issues with live streaming!! Working on fixing it so its perfect. Promise it will only get better XO,,
1134,15 Sep 2015,False,Best New Apps!!! So excited! Download it now!!! Thank you@AppStore pic.twitter.com,,
1135,15 Sep 2015,False,Thank you Apple for helping us launch our apps yesterday!!! #BossLadies pic.twitter.com,,
1136,15 Sep 2015,False,Happy Birthday to my second half! Life without you wouldn't be complete! I love you @steph_shep pic.twitter.com,,
1137,14 Sep 2015,False,Girls Girls Girls Girls @carineroitfeld @gigihadid @bellahadid  @terryrichardson pic.twitter.com,,
1138,14 Sep 2015,False,Just in time for #MCM pic.twitter.com,,
1139,13 Sep 2015,False,This is probably my favorite pic of us !!!! happy Birthday @olivier_rousteing pic.twitter.com,,
1140,13 Sep 2015,False,Happy Birthday beautiful soul @olivier_rousteing I have the best memories w u that will last forever! I love you!!!! pic.twitter.com,,
1141,13 Sep 2015,False,Mood pic.twitter.com,,
1142,12 Sep 2015,False,GIVENCHY GLAM  @makeupbymario  @michaelsilvahair pic.twitter.com,,
1143,12 Sep 2015,False,Givenchy head to toe... pic.twitter.com,,
1144,12 Sep 2015,False,One of the best shows I've ever seen! @givenchyofficial @riccardotisci17 pic.twitter.com,,
1145,12 Sep 2015,False,Great show x Great friends pic.twitter.com,,
1146,11 Sep 2015,False,Mood... pic.twitter.com,,
1147,10 Sep 2015,False,SNEAK PEEK- YEEZY SEASON2 pic.twitter.com,,
1148,10 Sep 2015,False,TONIGHT- GIVENCHY X YEEZY pic.twitter.com,,
1149,10 Sep 2015,False,Casual stroll with the princess #NYFW  pic.twitter.com,,
1150,10 Sep 2015,False,Kim & Kendall Take New York pic.twitter.com,,
1151,7 Sep 2015,False,Sipping & spilling the tea tonight with Serena  pic.twitter.com,,
1152,7 Sep 2015,False,Last night's vibes- Haider Ackermann x Valentino  pic.twitter.com,,
1153,6 Sep 2015,False,What a beautiful wedding! Last photo before we checked in our phones.  to Mr. & Mrs. Steve Stoute pic.twitter.com,,
1154,4 Sep 2015,False,#FBF COMPLEX SHOOT 2009 love this shoot so much had to post about it twice this week pic.twitter.com,,
1155,3 Sep 2015,False,#TBT COMPLEX 2009 (I was on one side & Kanye on the other side #MeantToBe pic.twitter.com,,
1156,2 Sep 2015,False,Besitos everyone!!!!! #45mil pic.twitter.com,,
1157,2 Sep 2015,False,45 million Instagram followers!!!!! I love you guys!!!!! pic.twitter.com,,
1158,1 Sep 2015,False,Teamed up w/ @AlexanderWangNY for a AW x @DoSomething capsule all sales support youth activism & volunteering #WANG10 pic.twitter.com,,
1159,31 Aug 2015,False,Color perfection with a kiss of Kardashian #KardashianSunKissed pic.twitter.com,,
1160,31 Aug 2015,False,VMA'S GLAM- Thank you @makeupbymario @michaelsilvahair for my gorgeous glam tonight! pic.twitter.com,,
1161,31 Aug 2015,False,VMA'S 2015! Thank you @balmainparis & @olivier_rousteing for my dress! pic.twitter.com,,
1162,29 Aug 2015,False,Should I get on the treadmill now?,,
1163,28 Aug 2015,False,I miss short hair pic.twitter.com,,
1164,28 Aug 2015,False,#FBF kisses from St. Barth's pic.twitter.com,,
1165,26 Aug 2015,False,Rager!!!!  pic.twitter.com,,
1166,26 Aug 2015,False,Happy Birthday Jaaaaaaaames!!!! pic.twitter.com,,
1167,26 Aug 2015,False,13. Mr. Hughes,,
1168,25 Aug 2015,False,Pregnancy lips  pic.twitter.com,,
1169,25 Aug 2015,False,"Lighting so good, had me like.... pic.twitter.com",,
1170,25 Aug 2015,False,Morning hike last week in St. Barth's with my mamma pic.twitter.com,,
1171,25 Aug 2015,False,Rise & Grind! Workout time!!!!! With @robkardashian ,,
1172,24 Aug 2015,False,Nobu Nights pic.twitter.com,,
1173,24 Aug 2015,False,Ummmm his first sleepover was with me in NYC... Nice try https://twitter.com/khloekardashian/status/635842297305829381 …,,
1174,23 Aug 2015,False,"RP: @carladibello GOOD MUSIC, GOOD TIMES! pic.twitter.com",,
1175,23 Aug 2015,False,1 good girl is worth 1000 b*tches  pic.twitter.com,,
1176,23 Aug 2015,False, Damn they don't make 'em like this anymore  pic.twitter.com,,
1177,22 Aug 2015,False,"Mason & I spent the day with this beautiful soul, Anissa! Thank you Make-A-Wish for this special day! pic.twitter.com",,
1178,21 Aug 2015,False,My view pic.twitter.com,,
1179,20 Aug 2015,False,Shhhhh were in St. Barth's pic.twitter.com,,
1180,20 Aug 2015,False,Bored selfie on the boat because I can't jet pack or jet ski  pic.twitter.com,,
1181,19 Aug 2015,False,Little mermaids  pic.twitter.com,,
1182,18 Aug 2015,False,Little mermaids  pic.twitter.com,,
1183,18 Aug 2015,False,Mermaids are real  pic.twitter.com,,
1184,18 Aug 2015,False, heavenly  pic.twitter.com,,
1185,16 Aug 2015,False,Sunbae (Sunday + Bae) pic.twitter.com,,
1186,15 Aug 2015,False,Lunch for 3 pic.twitter.com,,
1187,12 Aug 2015,False,These gun safety laws have to change! This poor woman was tied up & saw every child of hers & husband get executed over 10 hours!,,
1188,12 Aug 2015,False,He purchased the gun & ammo ONLINE! How is it so easy to purchase guns online!!! Does this not sicken you? No background checks needed!!!!!,,
1189,12 Aug 2015,False,Happy Birthday Beautiful @caradelevingne pic.twitter.com,,
1190,11 Aug 2015,False,Wishing all of the moms out there a happy & healthy pregnancy & delivery! #MiracleFromGod #Blessed,,
1191,11 Aug 2015,False,I'm grateful to God for this miracle & no matter what rumors or comments you throw my way this time they truly don't affect me!,,
1192,11 Aug 2015,False,"& luckier to not have preeclampsia so far, so I don't have the swelling issue! They also say your body carries a boy different than a girl",,
1193,11 Aug 2015,False,I've learned to love my body at every stage! I'm going to get even bigger & that's beautiful too! I'm blessed to even be pregnant!,,
1194,11 Aug 2015,False,"U know me well enough 2know I would document the process if I got a surrogate.Everyone's body is different,every pregnancy is very different",,
1195,11 Aug 2015,False,"Some days I'm photographed before I eat & look smaller, some days I've just eaten & I look bigger. It's all a part of the process.",,
1196,11 Aug 2015,False,First they say I'm too skinny so I have to be faking it...Now they say I'm too big so I have to be faking it...SMH! pic.twitter.com,,
1197,10 Aug 2015,False,Help me & @KendallJenner plan the perfect birthday party for @KylieJenner this weekend in the #KimKardashianGame! pic.twitter.com,,
1198,10 Aug 2015,False,Happy Bday @kyliejenner You have always known exactly what u wanted and gone for it! I so admire that! I love u #BAB pic.twitter.com,,
1199,10 Aug 2015,False,Side chicks be like.....part2 pic.twitter.com,,
1200,10 Aug 2015,False,"I'm like ""hey, what's up, hello"" pic.twitter.com",,
1201,10 Aug 2015,False,Trap Queens pic.twitter.com,,
1202,9 Aug 2015,False,"Who is going to watch ""I Am Cait"" tonight??? Tune into E! You don't want to miss this episode!",,
1203,8 Aug 2015,False,The parent trap pic.twitter.com,,
1204,7 Aug 2015,False,Happy Birthday Ky!!! We  U!!! pic.twitter.com,,
1205,7 Aug 2015,False,The great Cait pic.twitter.com,,
1206,7 Aug 2015,False,Sister Squad pic.twitter.com,,
1207,6 Aug 2015,False,I got my selfie!!! I really loved hearing her speak & hearing her goals for our country! #HillaryForPresident pic.twitter.com,,
1208,6 Aug 2015,False,Excited to be meeting our next President tonight!! Maybe she'll take a selfie with me! pic.twitter.com,,
1209,5 Aug 2015,False,Baby Balmain!!! Thank you so much @ORousteing & @Balmain for making North these one of a kind jackets!!! pic.twitter.com,,
1210,4 Aug 2015,False,Every doll is my favorite!!!! Love you guys soooo much!!!!,,
1211,4 Aug 2015,False,Bff's Takes New Orleans pic.twitter.com,,
1212,3 Aug 2015,False,New Orleans Nights pic.twitter.com,,
1213,3 Aug 2015,False,Beignets All Day.... Round 1 pic.twitter.com,,
1214,3 Aug 2015,False,Airplane selfie  pic.twitter.com,,
1215,3 Aug 2015,False,Right after.... pic.twitter.com,,
1216,3 Aug 2015,False,Right before I cut my hair... pic.twitter.com,,
1217,2 Aug 2015,False,"Who is watching ""I Am Cait"" tonight? Can't wait to see it! Tune into E!",,
1218,31 Jul 2015,False,Last pic of my baller baby! She's doing so good I'm just so proud!  pic.twitter.com,,
1219,31 Jul 2015,False,Officially a soccer mom! #MyLittleGoalie  pic.twitter.com,,
1220,31 Jul 2015,False,I'm cutting my hair tonight. Need to vibes pic.twitter.com,,
1221,29 Jul 2015,False,On set yesterday... pic.twitter.com,,
1222,28 Jul 2015,False,Officially OVER my long hair!!!!  soon!!!,,
1223,28 Jul 2015,False,TODAY @makeupbymario @petersavichair pic.twitter.com,,
1224,28 Jul 2015,False,I'm so tired today ,,
1225,27 Jul 2015,False,Good night baby pic.twitter.com,,
1226,27 Jul 2015,False,How good does @khloekardashian look in her @complex shoot! DAMN  Obsessed wthis shoot! Hard work pays off pic.twitter.com,,
1227,27 Jul 2015,False,Have you guys seen @khloekardashian Complex Magazine?????? I'm having a hard time deciding which pic to post OMG @ComplexMag ,,
1228,26 Jul 2015,False,Caitlyn's teal extensions are ,,
1229,26 Jul 2015,False,Happy Birthday Grandma!!!!! I'm so lucky to have you in my life! pic.twitter.com,,
1230,26 Jul 2015,False,Damn!!!!! How hot does @jlo look!!!!! She will forever be my idol!!!! #BodyGoals  pic.twitter.com,,
1231,25 Jul 2015,False,Good night!  pic.twitter.com,,
1232,25 Jul 2015,False,Today's vibes @MakeupByMario @gregoryrussellhair pic.twitter.com,,
1233,24 Jul 2015,False,I just emailed Twitter to see if they can add an edit feature so that when u misspell something u don't have to delete & repost Let's see...,,
1234,24 Jul 2015,False,Set life @kyliejenner @kourtneykardash pic.twitter.com,,
1235,24 Jul 2015,False,My love  pic.twitter.com,,
1236,24 Jul 2015,False,My family  pic.twitter.com,,
1237,24 Jul 2015,False,LOL at North sneaking m&m's between takes! pic.twitter.com,,
1238,24 Jul 2015,False,I having my grandma here to celebrate these moments! My daughter is so lucky to have her greatgrandma here! #Family pic.twitter.com,,
1239,24 Jul 2015,False,4 generations!!!! pic.twitter.com,,
1240,24 Jul 2015,False,I know you graduated last year but so proud of you!!!! Class of 2014  #SurpriseGraduationParty pic.twitter.com,,
1241,24 Jul 2015,False,Thanks for hosting Kendall & Kylie's graduation ceremony! @ryanseacrest #SurpriseGraduationParty  pic.twitter.com,,
1242,24 Jul 2015,False,Woot woot!  pic.twitter.com,,
1243,24 Jul 2015,False,Graduating class of 2014 & 2015!  Congrats @kendalljenner & @kyliejenner for graduating high school! pic.twitter.com,,
1244,23 Jul 2015,False,#WhatHappenedToSandraBland We need answers!!!! This is NOT ok! This is all shady! They need to own up to this & tell the truth!,,
1245,22 Jul 2015,False,All Day pic.twitter.com,,
1246,21 Jul 2015,False,Caption this... #VogueSpain #KimNoFilter pic.twitter.com,,
1247,21 Jul 2015,False,I'm not trying to shade anyone! That's not my style! I just thought that caption was perfect for that pic! Changing the caption now! #ironic,,
1248,21 Jul 2015,False,Wait wait I'm in Paris it's the middle of the night & I'm posting my Vogue Spain pics not having a clue what's going on in the music world,,
1249,21 Jul 2015,False,Chillin #VogueSpain #KimNoFilter pic.twitter.com,,
1250,21 Jul 2015,False,Tying my shoes in the BHH lobby #VogueSpain #KimNoFilter pic.twitter.com,,
1251,21 Jul 2015,False,Running through the halls at the BHH #VogueSpain #KimNoFilter pic.twitter.com,,
1252,21 Jul 2015,False,Camera shy lol @voguespain #KimNoFilter pic.twitter.com,,
1253,21 Jul 2015,False,"Just landed back from Armenia,pregnant & jetlagged, was trying to nap as they were shooting #VogueSpain #KimNoFilter pic.twitter.com",,
1254,21 Jul 2015,False,Theo Wenner @theo123456 gave me no direction & just wanted to capture me being me! @VogueSpain #KimNoFilter pic.twitter.com,,
1255,21 Jul 2015,False,We shot this @VogueSpain shoot at my fave hotel the Beverly Hills Hotel! Pajamas and all.... pic.twitter.com,,
1256,21 Jul 2015,False,This has to be my fav shoot I've done! Thank u @VogueSpain & Theo Wenner 4 these amazing pics! #NoMakeUp #KimNoFilter pic.twitter.com,,
1257,21 Jul 2015,False,Patiently waiting #Paris  pic.twitter.com,,
1258,20 Jul 2015,False,"In Paris a few days,who else will eat my fav foods w me then have pregnancy wardrobe fittings! @olivier_rousteing xo pic.twitter.com",,
1259,20 Jul 2015,False,10 minute glam session this day! We shot a tutorial for my website to show u fun tricks to get ready in a hurry! pic.twitter.com,,
1260,19 Jul 2015,False,Sorryyyyyy!!!! I'm not sure why my phone keeps following people on Twitter! My daughter presses all kind of buttons! LOL,,
1261,19 Jul 2015,False,"Went to the Dr today for a check up, guess I was off on my 20 week mark by a week or two... But not the 20 lbs LOL",,
1262,19 Jul 2015,False,After... pic.twitter.com,,
1263,19 Jul 2015,False,Before... pic.twitter.com,,
1264,18 Jul 2015,False,Heading to San Fran for the Horowitz's CEO BBQ! #AirplaneSelfiesHaveTheBestLighting pic.twitter.com,,
1265,18 Jul 2015,False,SQUAD pic.twitter.com,,
1266,17 Jul 2015,False,I secretly loved the rumors I was faking my pregnancy bc I was so skinny! LOL Well can't hide it now! 5 month (20weeks) and 20lbs up ,,
1267,17 Jul 2015,False,Vogue Spain Cover! We did this whole shoot without make up! Can't wait for you to see it! @VogueSpain  Theo Wenner pic.twitter.com,,
1268,16 Jul 2015,False,#TBT shooting my @wmag cover pic.twitter.com,,
1269,15 Jul 2015,False,Tonight's ESPY glam look @makeupbymario @mrchrismcmillan Wearing @alexandrevauthier #TutorialComingSoon pic.twitter.com,,
1270,15 Jul 2015,False,CLIQUE #ESPY'S  pic.twitter.com,,
1271,15 Jul 2015,False,Tonight pic.twitter.com,,
1272,14 Jul 2015,False,My casual bowling look  pic.twitter.com,,
1273,14 Jul 2015,False,Happy Birthday @MolestMeKardash You have always been such a loyal fan! I have a pair of Yeezy 350 boosts for you!!! DM me your address! Xoxo,,
1274,14 Jul 2015,False,morning jog!,,
1275,14 Jul 2015,False,"Tonight's look- Proenza Schouler skirt, Margiela Blazer, Tom Ford heels pic.twitter.com",,
1276,13 Jul 2015,False,My cutie!!!! pic.twitter.com,,
1277,13 Jul 2015,False,I'm at the stage now where I wake up with a flat belly but then as I eat and by the end of the day it pops out! This means it's about to pop,,
1278,13 Jul 2015,False,Just walked 3 miles and did 100 squats! Happy Monday,,
1279,13 Jul 2015,False,Thanks for the 39 million!!!! Love you all!!!! pic.twitter.com,,
1280,11 Jul 2015,False,Ok I'm done! LOL,,
1281,11 Jul 2015,False,morning pic.twitter.com,,
1282,11 Jul 2015,False,So proud of you @serenawilliams!!! Congrats!!!! #Wimbeldon2015 #GOAT ,,
1283,10 Jul 2015,False,I kinda like Kendall's black & white version more might delete and post hers lol,,
1284,10 Jul 2015,False,  Magic Mike with @kendalljenner  pic.twitter.com,,
1285,10 Jul 2015,False, Shot a tutorial today on strobing for  http://KimKardashianWest.com  with @makeupbymario  pic.twitter.com,,
1286,9 Jul 2015,False,OMG how amazing is my @MadameTussaudLondon wax figure!!! So cool you can actually take a selfie with her!!! pic.twitter.com,,
1287,9 Jul 2015,False,Best friend ballerinas! #HappyBirthdayP pic.twitter.com,,
1288,9 Jul 2015,False,These love bugs! #HappyBirthdayP pic.twitter.com,,
1289,9 Jul 2015,False,These wild ladies always help each other when they have boo boo's! #BFF'S #HappyBirthdayP pic.twitter.com,,
1290,9 Jul 2015,False,Happy Birthday P! Your bday was yest &we were celebrating! Thx 4 being the best big cousin North always looks up to! pic.twitter.com,,
1291,7 Jul 2015,False,Oh and loved my glam today! Thanks @patrickTa @cwoodhair pic.twitter.com,,
1292,7 Jul 2015,False,Tuesday Tea  pic.twitter.com,,
1293,7 Jul 2015,False,All white everything...well not everything!  pic.twitter.com,,
1294,7 Jul 2015,False,Happy birthday gorgeous!!!! I love you madly @joycebonelli  pic.twitter.com,,
1295,6 Jul 2015,False,This new @Balmain collection is giving me life!!!!!,,
1296,6 Jul 2015,False,Happy we got to glam in NYC @MakeupByMario Excited for our master class July 25th Go sign up  http://MarioandKim.com  pic.twitter.com,,
1297,6 Jul 2015,False,Workout time!!!!,,
1298,5 Jul 2015,False,I love my family! pic.twitter.com,,
1299,5 Jul 2015,False,BFF'S take NYC! @larsapippen & I are so grateful our kids are BFF'S! @kourtneykardash #NYC4thofJuly pic.twitter.com,,
1300,4 Jul 2015,False,Happy 4th of July!!!  pic.twitter.com,,
1301,3 Jul 2015,False,We compromised pic.twitter.com,,
1302,3 Jul 2015,False,The struggle is real! We cannot go out of the house like this!!! LOL pic.twitter.com,,
1303,3 Jul 2015,False,Can't wait to show u this contouring make up tutorial for my changing pregnant face!  http://KimKardashianWest.com  pic.twitter.com,,
1304,2 Jul 2015,False,Airplane bathroom selfie  pic.twitter.com,,
1305,2 Jul 2015,False,Make up & Hair tutorial shot today for  http://KimKardashianWest.com  Coming soon! Make Up @styledbyHrush Hair @jenatkinhair pic.twitter.com,,
1306,1 Jul 2015,False,Cover of Rolling Stone!!!!   @TerryRichardson  @makeupbymario  @mrchrismcmillan @carlynecerfdedudzeele pic.twitter.com,,
1307,30 Jun 2015,False,Missing London already! Thanks for the fun shopping spree @HouseOfCB Love my top & skirt!!! Xo pic.twitter.com,,
1308,29 Jun 2015,False,4 months  pic.twitter.com,,
1309,28 Jun 2015,False,He also wrote it in a card to me & I have that! https://twitter.com/myleezakardash/status/615221850017300480 …,,
1310,28 Jun 2015,False,Got this pic from my brothers bff from their 10yr high school reunion.It's a letter Rob wrote 2himself in high school pic.twitter.com,,
1311,28 Jun 2015,False,Glastonbury with these beauties @gigihadid @kendalljenner @caradelevingne pic.twitter.com,,
1312,28 Jun 2015,False,After party vibes pic.twitter.com,,
1313,28 Jun 2015,False,Sneaky pic from on stage #Glastonbury pic.twitter.com,,
1314,28 Jun 2015,False,GOAT pic.twitter.com,,
1315,28 Jun 2015,False,Glastonbury  pic.twitter.com,,
1316,27 Jun 2015,False,Glastonbury 2015 ! Craziest show ever!!!!! pic.twitter.com,,
1317,27 Jun 2015,False,Perfect shoes for Glastonbury! LOL (have my wellies in the car don't worry) pic.twitter.com,,
1318,27 Jun 2015,False,What size shoe are you?,,
1319,27 Jun 2015,False,Glastonbury here we come... pic.twitter.com,,
1320,27 Jun 2015,False,Happy Birthday 2 the best sister in the world! I love u so much! Words can't even describe how beautiful your soul is pic.twitter.com,,
1321,26 Jun 2015,False,What an amazing day for equality!!!! Love always wins!!!! ,,
1322,25 Jun 2015,False,Just touched down in London Town! ,,
1323,24 Jun 2015,False,Balmain vibes in Cannes pic.twitter.com,,
1324,24 Jun 2015,False,Last nights glam in Cannes  @etienneortega  pic.twitter.com,,
1325,24 Jun 2015,False,My view pic.twitter.com,,
1326,24 Jun 2015,False,Thanks to the drunk naked woman banging on my door I have been up since 4 am! I'm so sleepy now but have to work! It's gonna be a long day!,,
1327,23 Jun 2015,False,Wait wait wait I thought this nausea thing was supposed to be gone by now!!!! UGHHHHHH,,
1328,23 Jun 2015,False,Just landed in Cannes! Love that my mom & Kylie are here too! #CannesLions,,
1329,23 Jun 2015,False,So happy I ran back inside to grab these! Most comfy shoes in the world! Yeezy Boosts 350 pic.twitter.com,,
1330,22 Jun 2015,False,Most stylish man alive!!!!! @GQMagazine pic.twitter.com,,
1331,21 Jun 2015,False,You're such a good daddy to North & you will be the best daddy to our new son too! ,,
1332,21 Jun 2015,False,Precious moments like this when we were traveling on tour with you are what I live for. pic.twitter.com,,
1333,21 Jun 2015,False,Your bond is so irreplaceable! Thank u for being such a good dad! We  &appreciate u so much! So blessed to have u pic.twitter.com,,
1334,21 Jun 2015,False,My 1st day of school my daddy was there in his Fila track suit pic.twitter.com,,
1335,21 Jun 2015,False,Happy Father's Day to all of the amazing dads out there!,,
1336,21 Jun 2015,False,Happy Fathers Day 2the best dad! Been a while since you've been gone but the memories run so deep they'll last 4ever pic.twitter.com,,
1337,21 Jun 2015,False,We went for an all natural look  pic.twitter.com,,
1338,19 Jun 2015,False,Can't believe it's been a year since we launched the #KimKardashianGame!! Thanks for playing dolls - you're the best! pic.twitter.com,,
1339,18 Jun 2015,False,My baby was ready to go home.... #BestDayEver #Disneyland pic.twitter.com,,
1340,17 Jun 2015,False,Happy Cake Northie! pic.twitter.com,,
1341,17 Jun 2015,False, do you wanna build a snowman?  pic.twitter.com,,
1342,17 Jun 2015,False,Kiki & Kenny Take Disneyland pic.twitter.com,,
1343,17 Jun 2015,False,Selfie with Mickey & Minnie pic.twitter.com,,
1344,17 Jun 2015,False,30 years later & now celebrating our kids parties!  pic.twitter.com,,
1345,16 Jun 2015,False,"Thank you so much and my apologies on the spelling error, this expecting Mommy is a tad sleep deprived. ;-) https://twitter.com/armani/status/610364470049775616 …",,
1346,15 Jun 2015,False,Happy birthday to my sweetest Minnie Mouse! Thank you Disneyland for the most amazing day! pic.twitter.com,,
1347,15 Jun 2015,False,Sleeping beauty pic.twitter.com,,
1348,15 Jun 2015,False,Baptizing North in Jerusalem in an Armenian church with our new baby in my belly was so special pic.twitter.com,,
1349,15 Jun 2015,False,I don't remember posting these Jerusalem pix.This was where Mary took Jesus 2wash him off after he died on the cross pic.twitter.com,,
1350,15 Jun 2015,False,Thank you to The Armenian Bar Association for honoring my father last night! pic.twitter.com,,
1351,13 Jun 2015,False,Why did Georgio Armani discontinue my favorite foundation??? I'm on my last bottle & everyone I know uses this!!! Please make it again!,,
1352,13 Jun 2015,False,Today's vibes pic.twitter.com,,
